Time,Voltage,Current_L,Current_R,Current_C,Power_R,Power_Total
      0.96020000,     24.00433107,      0.23378343,      0.24004331,     -0.00625988,      5.76207910,      5.61080231,
      0.96040000,     24.00308027,      0.23378269,      0.24003080,     -0.00624811,      5.76147862,      5.61078453,
      0.96060000,     24.00183184,      0.23378220,      0.24001832,     -0.00623612,      5.76087931,      5.61077274,
      0.96080000,     24.00058583,      0.23378196,      0.24000586,     -0.00622390,      5.76028120,      5.61076694,
      0.96100000,     23.99934228,      0.23378196,      0.23999342,     -0.00621146,      5.75968430,      5.61076711,
      0.96120000,     23.99810125,      0.23378222,      0.23998101,     -0.00619879,      5.75908864,      5.61077325,
      0.96140000,     23.99686277,      0.23378272,      0.23996863,     -0.00618591,      5.75849423,      5.61078534,
      0.96160000,     23.99562690,      0.23378347,      0.23995627,     -0.00617280,      5.75790110,      5.61080336,
      0.96180000,     23.99439366,      0.23378447,      0.23994394,     -0.00615947,      5.75730927,      5.61082732,
      0.96200000,     23.99316312,      0.23378572,      0.23993163,     -0.00614592,      5.75671877,      5.61085718,
      0.96220000,     23.99193531,      0.23378721,      0.23991935,     -0.00613215,      5.75612960,      5.61089294,
      0.96240000,     23.99071028,      0.23378894,      0.23990710,     -0.00611816,      5.75554180,      5.61093460,
      0.96260000,     23.98948806,      0.23379092,      0.23989488,     -0.00610396,      5.75495537,      5.61098212,
      0.96280000,     23.98826871,      0.23379315,      0.23988269,     -0.00608954,      5.75437036,      5.61103550,
      0.96300000,     23.98705226,      0.23379561,      0.23987052,     -0.00607491,      5.75378676,      5.61109473,
      0.96320000,     23.98583876,      0.23379832,      0.23985839,     -0.00606006,      5.75320461,      5.61115980,
      0.96340000,     23.98462825,      0.23380128,      0.23984628,     -0.00604500,      5.75262393,      5.61123068,
      0.96360000,     23.98342078,      0.23380447,      0.23983421,     -0.00602973,      5.75204472,      5.61130736,
      0.96380000,     23.98221638,      0.23380791,      0.23982216,     -0.00601425,      5.75146703,      5.61138983,
      0.96400000,     23.98101510,      0.23381159,      0.23981015,     -0.00599856,      5.75089085,      5.61147807,
      0.96420000,     23.97981698,      0.23381550,      0.23979817,     -0.00598267,      5.75031622,      5.61157208,
      0.96440000,     23.97862205,      0.23381966,      0.23978622,     -0.00596656,      5.74974316,      5.61167183,
      0.96460000,     23.97743037,      0.23382405,      0.23977430,     -0.00595025,      5.74917167,      5.61177730,
      0.96480000,     23.97624197,      0.23382869,      0.23976242,     -0.00593373,      5.74860179,      5.61188849,
      0.96500000,     23.97505690,      0.23383356,      0.23975057,     -0.00591701,      5.74803353,      5.61200537,
      0.96520000,     23.97387519,      0.23383866,      0.23973875,     -0.00590009,      5.74746692,      5.61212794,
      0.96540000,     23.97269688,      0.23384401,      0.23972697,     -0.00588296,      5.74690196,      5.61225617,
      0.96560000,     23.97152202,      0.23384959,      0.23971522,     -0.00586564,      5.74633868,      5.61239004,
      0.96580000,     23.97035065,      0.23385540,      0.23970351,     -0.00584811,      5.74577710,      5.61252955,
      0.96600000,     23.96918280,      0.23386144,      0.23969183,     -0.00583038,      5.74521724,      5.61267467,
      0.96620000,     23.96801851,      0.23386772,      0.23968019,     -0.00581246,      5.74465911,      5.61282539,
      0.96640000,     23.96685783,      0.23387424,      0.23966858,     -0.00579434,      5.74410274,      5.61298169,
      0.96660000,     23.96570079,      0.23388098,      0.23965701,     -0.00577603,      5.74354814,      5.61314355,
      0.96680000,     23.96454743,      0.23388796,      0.23964547,     -0.00575752,      5.74299533,      5.61331095,
      0.96700000,     23.96339779,      0.23389516,      0.23963398,     -0.00573882,      5.74244434,      5.61348389,
      0.96720000,     23.96225191,      0.23390260,      0.23962252,     -0.00571992,      5.74189517,      5.61366233,
      0.96740000,     23.96110983,      0.23391026,      0.23961110,     -0.00570084,      5.74134784,      5.61384627,
      0.96760000,     23.95997158,      0.23391815,      0.23959972,     -0.00568156,      5.74080238,      5.61403568,
      0.96780000,     23.95883721,      0.23392627,      0.23958837,     -0.00566210,      5.74025880,      5.61423054,
      0.96800000,     23.95770675,      0.23393462,      0.23957707,     -0.00564245,      5.73971713,      5.61443083,
      0.96820000,     23.95658024,      0.23394319,      0.23956580,     -0.00562261,      5.73917737,      5.61463655,
      0.96840000,     23.95545771,      0.23395199,      0.23955458,     -0.00560259,      5.73863954,      5.61484766,
      0.96860000,     23.95433921,      0.23396101,      0.23954339,     -0.00558239,      5.73810367,      5.61506415,
      0.96880000,     23.95322476,      0.23397025,      0.23953225,     -0.00556200,      5.73756977,      5.61528600,
      0.96900000,     23.95211442,      0.23397972,      0.23952114,     -0.00554143,      5.73703785,      5.61551319,
      0.96920000,     23.95100820,      0.23398940,      0.23951008,     -0.00552068,      5.73650794,      5.61574569,
      0.96940000,     23.94990616,      0.23399931,      0.23949906,     -0.00549975,      5.73598005,      5.61598350,
      0.96960000,     23.94880831,      0.23400944,      0.23948808,     -0.00547864,      5.73545420,      5.61622659,
      0.96980000,     23.94771471,      0.23401979,      0.23947715,     -0.00545736,      5.73493040,      5.61647493,
      0.97000000,     23.94662538,      0.23403035,      0.23946625,     -0.00543590,      5.73440867,      5.61672852,
      0.97020000,     23.94554036,      0.23404114,      0.23945540,     -0.00541427,      5.73388903,      5.61698732,
      0.97040000,     23.94445969,      0.23405214,      0.23944460,     -0.00539246,      5.73337150,      5.61725132,
      0.97060000,     23.94338339,      0.23406335,      0.23943383,     -0.00537048,      5.73285608,      5.61752050,
      0.97080000,     23.94231151,      0.23407478,      0.23942312,     -0.00534833,      5.73234281,      5.61779483,
      0.97100000,     23.94124408,      0.23408643,      0.23941244,     -0.00532601,      5.73183168,      5.61807430,
      0.97120000,     23.94018112,      0.23409829,      0.23940181,     -0.00530352,      5.73132272,      5.61835888,
      0.97140000,     23.93912268,      0.23411036,      0.23939123,     -0.00528087,      5.73081595,      5.61864855,
      0.97160000,     23.93806879,      0.23412264,      0.23938069,     -0.00525805,      5.73031137,      5.61894329,
      0.97180000,     23.93701948,      0.23413513,      0.23937019,     -0.00523507,      5.72980902,      5.61924308,
      0.97200000,     23.93597478,      0.23414783,      0.23935975,     -0.00521192,      5.72930889,      5.61954790,
      0.97220000,     23.93493473,      0.23416074,      0.23934935,     -0.00518861,      5.72881100,      5.61985772,
      0.97240000,     23.93389935,      0.23417385,      0.23933899,     -0.00516514,      5.72831538,      5.62017252,
      0.97260000,     23.93286869,      0.23418718,      0.23932869,     -0.00514151,      5.72782204,      5.62049227,
      0.97280000,     23.93184276,      0.23420071,      0.23931843,     -0.00511772,      5.72733098,      5.62081697,
      0.97300000,     23.93082161,      0.23421444,      0.23930822,     -0.00509378,      5.72684223,      5.62114658,
      0.97320000,     23.92980527,      0.23422838,      0.23929805,     -0.00506967,      5.72635580,      5.62148107,
      0.97340000,     23.92879375,      0.23424252,      0.23928794,     -0.00504542,      5.72587171,      5.62182044,
      0.97360000,     23.92778711,      0.23425686,      0.23927787,     -0.00502101,      5.72538996,      5.62216465,
      0.97380000,     23.92678536,      0.23427140,      0.23926785,     -0.00499645,      5.72491058,      5.62251367,
      0.97400000,     23.92578854,      0.23428615,      0.23925789,     -0.00497174,      5.72443357,      5.62286750,
      0.97420000,     23.92479667,      0.23430109,      0.23924797,     -0.00494688,      5.72395896,      5.62322610,
      0.97440000,     23.92380979,      0.23431623,      0.23923810,     -0.00492187,      5.72348675,      5.62358945,
      0.97460000,     23.92282793,      0.23433156,      0.23922828,     -0.00489672,      5.72301696,      5.62395752,
      0.97480000,     23.92185111,      0.23434710,      0.23921851,     -0.00487142,      5.72254961,      5.62433029,
      0.97500000,     23.92087937,      0.23436282,      0.23920879,     -0.00484597,      5.72208470,      5.62470774,
      0.97520000,     23.91991273,      0.23437874,      0.23919913,     -0.00482038,      5.72162225,      5.62508985,
      0.97540000,     23.91895122,      0.23439486,      0.23918951,     -0.00479465,      5.72116228,      5.62547658,
      0.97560000,     23.91799488,      0.23441116,      0.23917995,     -0.00476879,      5.72070479,      5.62586791,
      0.97580000,     23.91704372,      0.23442766,      0.23917044,     -0.00474278,      5.72024980,      5.62626382,
      0.97600000,     23.91609777,      0.23444435,      0.23916098,     -0.00471663,      5.71979733,      5.62666428,
      0.97620000,     23.91515707,      0.23446122,      0.23915157,     -0.00469035,      5.71934738,      5.62706927,
      0.97640000,     23.91422164,      0.23447828,      0.23914222,     -0.00466393,      5.71889997,      5.62747877,
      0.97660000,     23.91329150,      0.23449553,      0.23913292,     -0.00463738,      5.71845511,      5.62789274,
      0.97680000,     23.91236669,      0.23451296,      0.23912367,     -0.00461070,      5.71801281,      5.62831116,
      0.97700000,     23.91144723,      0.23453058,      0.23911447,     -0.00458389,      5.71757309,      5.62873401,
      0.97720000,     23.91053315,      0.23454839,      0.23910533,     -0.00455695,      5.71713595,      5.62916126,
      0.97740000,     23.90962446,      0.23456637,      0.23909624,     -0.00452987,      5.71670142,      5.62959288,
      0.97760000,     23.90872121,      0.23458454,      0.23908721,     -0.00450268,      5.71626950,      5.63002885,
      0.97780000,     23.90782340,      0.23460288,      0.23907823,     -0.00447535,      5.71584020,      5.63046914,
      0.97800000,     23.90693108,      0.23462141,      0.23906931,     -0.00444791,      5.71541353,      5.63091373,
      0.97820000,     23.90604425,      0.23464011,      0.23906044,     -0.00442033,      5.71498952,      5.63136259,
      0.97840000,     23.90516295,      0.23465899,      0.23905163,     -0.00439264,      5.71456816,      5.63181570,
      0.97860000,     23.90428721,      0.23467804,      0.23904287,     -0.00436483,      5.71414947,      5.63227302,
      0.97880000,     23.90341703,      0.23469727,      0.23903417,     -0.00433690,      5.71373346,      5.63273453,
      0.97900000,     23.90255246,      0.23471668,      0.23902552,     -0.00430885,      5.71332014,      5.63320020,
      0.97920000,     23.90169350,      0.23473625,      0.23901694,     -0.00428068,      5.71290952,      5.63367002,
      0.97940000,     23.90084020,      0.23475600,      0.23900840,     -0.00425240,      5.71250162,      5.63414394,
      0.97960000,     23.89999255,      0.23477591,      0.23899993,     -0.00422401,      5.71209644,      5.63462194,
      0.97980000,     23.89915060,      0.23479600,      0.23899151,     -0.00419551,      5.71169399,      5.63510400,
      0.98000000,     23.89831436,      0.23481625,      0.23898314,     -0.00416689,      5.71129429,      5.63559008,
      0.98020000,     23.89748385,      0.23483667,      0.23897484,     -0.00413816,      5.71089735,      5.63608017,
      0.98040000,     23.89665910,      0.23485726,      0.23896659,     -0.00410933,      5.71050316,      5.63657423,
